Application ID,Name,Email,Cohort,Submission Date
APP2534,User364,User364@example.com,Python Basics,2024-11-04
APP8649,User434,User434@example.com,Data Science 101,2024-11-05
APP9957,User494,User494@example.com,AI Bootcamp,2024-10-26
APP2102,User545,User545@example.com,Data Science 101,2024-11-16
APP6085,User156,User156@example.com,Python Basics,2024-11-06
APP2431,User526,User526@example.com,Python Basics,2024-11-09
APP3409,User598,User598@example.com,Python Basics,2024-11-10
APP8696,User130,User130@example.com,Data Science 101,2024-11-07
APP9451,User723,User723@example.com,Python Basics,2024-10-29
APP2802,User716,User716@example.com,Data Science 101,2024-10-31
APP4220,User271,User271@example.com,Data Science 101,2024-11-19
APP6739,User554,User554@example.com,Data Science 101,2024-11-22
APP5280,User288,User288@example.com,AI Bootcamp,2024-11-21
APP8087,User743,User743@example.com,AI Bootcamp,2024-11-18
APP9962,User624,User624@example.com,AI Bootcamp,2024-11-05
APP3006,User374,User374@example.com,Data Science 101,2024-11-08
APP6621,User443,User443@example.com,AI Bootcamp,2024-11-02
APP6362,User368,User368@example.com,AI Bootcamp,2024-11-22
APP2310,User868,User868@example.com,Python Basics,2024-11-13
APP3322,User424,User424@example.com,Data Science 101,2024-11-22
APP4769,User767,User767@example.com,Data Science 101,2024-11-14
APP4320,User714,User714@example.com,Python Basics,2024-11-01
APP8025,User116,User116@example.com,Python Basics,2024-11-08
